9,4,3,24,2,11,6,1,10,0,9,180614079,4,1
10,0,4,25,3,12,7,2,11,1,1,180614080,1,9
11,1,5,26,4,13,8,3,12,0,9,180614081,0,9
12,2,6,27,5,14,9,4,13,0,9,180614082,4,7
13,3,7,28,6,15,10,0,14,1,7,180614083,10,6
14,4,8,29,7,16,0,1,15,2,6,180614084,2,9
15,5,9,30,8,17,1,2,16,0,9,180614085,9,2
16,6,0,31,9,18,2,3,17,1,2,180614086,1,9
17,7,1,32,10,19,3,4,18,0,9,180614087,32,3
18,8,2,0,11,20,4,5,19,1,3,180614088,8,1
19,0,3,1,12,21,5,6,20,2,1,180614089,6,7
20,1,4,2,13,22,6,0,21,3,7,180614090,0,7
21,2,5,3,14,23,7,0,22,4,7,180614091,5,2
22,3,0,4,15,24,8,1,23,5,2,180614092,4,3
23,4,1,0,16,25,9,2,24,6,3,180614093,23,0
0,5,2,1,17,26,10,3,25,7,0,180614094,10,6
1,6,3,2,18,27,0,4,26,8,6,180614095,6,1
2,0,4,3,19,28,1,5,27,9,1,180614096,5,7
3,1,5,4,20,29,2,0,28,10,7,180614097,3,0
0,2,6,5,21,30,3,1,29,11,0,180614098,29,8
1,3,7,6,22,31,4,2,0,12,8,180614099,12,9
2,4,8,7,23,32,5,3,1,0,9,180614100,23,4
3,5,9,8,0,33,6,4,2,1,4,180614101,4,7
4,6,10,9,1,34,7,0,3,2,7,180614102,7,6
5,7,11,10,2,35,0,1,4,3,6,180614103,2,4
6,8,12,11,0,36,1,2,5,4,4,180614104,36,5
7,9,13,12,1,0,2,3,6,5,5,180614105,2,6
8,10,14,13,2,1,0,4,7,6,6,180614106,1,5
9,11,15,14,3,0,1,5,8,7,5,180614107,15,2
10,12,0,15,4,1,2,6,9,8,2,180614108,6,7
11,13,1,16,5,2,3,0,10,9,7,180614109,2,5
12,14,2,17,6,0,4,1,11,10,5,180614110,4,6
13,15,3,18,7,1,0,2,12,11,6,180614111,1,5
14,16,4,19,8,0,1,3,13,12,5,180614112,1,6
15,17,5,20,9,1,0,4,14,13,6,180614113,20,3
16,18,6,0,10,2,1,5,15,14,3,180614114,16,0
0,19,7,1,11,3,2,6,16,15,0,180614115,2,6
1,20,8,2,12,4,0,7,17,16,6,180614116,17,8
2,21,9,3,13,5,1,8,0,17,8,180614117,0,8
3,22,10,4,14,6,2,9,0,18,8,180614118,10,2
4,23,0,5,15,7,3,10,1,19,2,180614119,1,8
14,13,30,7,4,5,8,6,0,2,8,180615030,5,5
15,14,31,8,5,0,9,7,1,3,5,180615031,14,1
16,0,32,9,6,1,10,8,2,4,1,180615032,6,4
17,1,33,10,0,2,11,9,3,5,4,180615033,5,9
18,2,34,11,1,3,12,10,4,0,9,180615034,11,3
19,3,35,0,2,4,13,11,5,1,3,180615035,11,7
20,4,36,1,3,5,14,0,6,2,7,180615036,5,5
21,5,37,2,4,0,15,1,7,3,5,180615037,3,9
22,6,38,3,5,1,16,2,8,0,9,180615038,1,5
23,7,39,4,6,0,17,3,9,1,5,180615039,4,3
24,8,40,0,7,1,18,4,10,2,3,180615040,24,0
0,9,41,1,8,2,19,5,11,3,0,180615041,3,9
1,10,42,2,9,3,20,6,12,0,9,180615042,10,1
2,0,43,3,10,4,21,7,13,1,1,180615043,43,2
3,1,0,4,11,5,22,8,14,2,2,180615044,8,7
4,2,1,5,12,6,23,0,15,3,7,180615045,0,7
5,3,2,6,13,7,24,0,16,4,7,180615046,0,7
6,4,3,7,14,8,25,0,17,5,7,180615047,4,1
7,0,4,8,15,9,26,1,18,6,1,180615048,18,8
8,1,5,9,16,10,27,2,0,7,8,180615049,9,3
9,2,6,0,17,11,28,3,1,8,3,180615050,8,9
10,3,7,1,18,12,29,4,2,0,9,180615051,18,4
11,4,8,2,0,13,30,5,3,1,4,180615052,0,4
12,5,9,3,0,14,31,6,4,2,4,180615053,6,7
13,6,10,4,1,15,32,0,5,3,7,180615054,1,4
14,7,11,5,0,16,33,1,6,4,4,180615055,11,2
15,8,0,6,1,17,34,2,7,5,2,180615056,34,6
16,9,1,7,2,18,0,3,8,6,6,180615057,7,3
17,10,2,0,3,19,1,4,9,7,3,180615058,3,4
18,11,3,1,0,20,2,5,10,8,4,180615059,1,3
19,12,4,0,1,21,3,6,11,9,3,180615060,21,5
20,13,5,1,2,0,4,7,12,10,5,180615061,20,0
0,14,6,2,3,1,5,8,13,11,0,180615062,0,0
0,15,7,3,4,2,6,9,14,12,0,180615063,6,6
1,16,8,4,5,3,0,10,15,13,6,180615064,3,5
2,17,9,5,6,0,1,11,16,14,5,180615065,5,3
3,18,10,0,7,1,2,12,17,15,3,180615066,17,8
4,19,11,1,8,2,3,13,0,16,8,180615067,8,4
5,20,12,2,0,3,4,14,1,17,4,180615068,1,8
6,21,13,3,1,4,5,15,0,18,8,180615069,18,9
7,22,14,4,2,5,6,16,1,0,9,180615070,5,5
8,23,15,5,3,0,7,17,2,1,5,180615071,1,9
9,24,16,6,4,1,8,18,3,0,9,180615072,4,4
10,25,17,7,0,2,9,19,4,1,4,180615073,1,9
11,26,18,8,1,3,10,20,5,0,9,180615074,10,6
12,27,19,9,2,4,0,21,6,1,6,180615075,0,6
13,28,20,10,3,5,0,22,7,2,6,180615076,28,1
14,0,21,11,4,6,1,23,8,3,1,180615077,1,6
15,1,22,12,5,7,0,24,9,4,6,180615078,4,9
16,2,23,13,6,8,1,25,10,0,9,180615079,6,4
17,3,24,14,0,9,2,26,11,1,4,180615080,3,1
18,0,25,15,1,10,3,27,12,2,1,180615081,25,2
19,1,0,16,2,11,4,28,13,3,2,180615082,28,7
20,2,1,17,3,12,5,0,14,4,7,180615083,5,6
21,3,2,18,4,13,0,1,15,5,6,180615084,1,7
22,4,3,19,5,14,1,0,16,6,7,180615085,4,1
23,0,4,20,6,15,2,1,17,7,1,180615086,17,8
24,1,5,21,7,16,3,2,0,8,8,180615087,1,1
25,0,6,22,8,17,4,3,1,9,1,180615088,3,7
26,1,7,23,9,18,5,0,2,10,7,180615089,10,9
27,2,8,24,10,19,6,1,3,0,9,180615090,6,6
28,3,9,25,11,20,0,2,4,1,6,180615091,3,1
29,0,10,26,12,21,1,3,5,2,1,180615092,1,6
30,1,11,27,13,22,0,4,6,3,6,180615093,27,3
31,2,12,0,14,23,1,5,7,4,3,180615094,2,1
32,0,13,1,15,24,2,6,8,5,1,180615095,8,8
33,1,14,2,16,25,3,7,0,6,8,180615096,1,1
34,0,15,3,17,26,4,8,1,7,1,180615097,8,7
35,1,16,4,18,27,5,0,2,8,7,180615098,4,3
36,2,17,0,19,28,6,1,3,9,3,180615099,17,2
37,3,0,1,20,29,7,2,4,10,2,180615100,29,5
38,4,1,2,21,0,8,3,5,11,5,180615101,21,4
39,5,2,3,0,1,9,4,6,12,4,180615102,6,8
40,6,3,4,1,2,10,5,0,13,8,180615103,4,3
41,7,4,0,2,3,11,6,1,14,3,180615104,6,7
42,8,5,1,3,4,12,0,2,15,7,180615105,8,1
43,0,6,2,4,5,13,1,3,16,1,180615106,0,1
44,0,7,3,5,6,14,2,4,17,1,180615107,5,4
45,1,8,4,0,7,15,3,5,18,4,180615108,18,9
46,2,9,5,1,8,16,4,6,0,9,180615109,8,5
47,3,10,6,2,0,17,5,7,1,5,180615110,3,1
48,0,11,7,3,1,18,6,8,2,1,180615111,1,5
49,1,12,8,4,0,19,7,9,3,5,180615112,8,3
50,2,13,0,5,1,20,8,10,4,3,180615113,5,4
51,3,14,1,0,2,21,9,11,5,4,180615114,1,3
52,4,15,0,1,3,22,10,12,6,3,180615115,1,4
53,5,16,1,0,4,23,11,13,7,4,180615116,7,9
54,6,17,2,1,5,24,12,14,0,9,180615117,1,4
55,7,18,3,0,6,25,13,15,1,4,180615118,6,5
56,8,19,4,1,0,26,14,16,2,5,180615119,26,6
12,0,3,2,6,11,14,10,7,8,1,180616030,12,0
0,1,4,3,7,12,15,11,8,9,0,180616031,3,3
1,2,5,0,8,13,16,12,9,10,3,180616032,0,3
2,3,6,0,9,14,17,13,10,11,3,180616033,11,9
3,4,7,1,10,15,18,14,11,0,9,180616034,3,0
0,5,8,2,11,16,19,15,12,1,0,180616035,16,5
1,6,9,3,12,0,20,16,13,2,5,180616036,6,1
2,0,10,4,13,1,21,17,14,3,1,180616037,2,0
0,1,11,5,14,2,22,18,15,4,0,180616038,14,4
1,2,12,6,0,3,23,19,16,5,4,180616039,12,2
2,3,0,7,1,4,24,20,17,6,2,180616040,7,3
3,4,1,0,2,5,25,21,18,7,3,180616041,18,8
4,5,2,1,3,6,26,22,0,8,8,180616042,4,0
0,6,3,2,4,7,27,23,1,9,0,180616043,23,7
1,7,4,3,5,8,28,0,2,10,7,180616044,4,2
2,8,0,4,6,9,29,1,3,11,2,180616045,2,0
0,9,1,5,7,10,30,2,4,12,0,180616046,5,3
1,10,2,0,8,11,31,3,5,13,3,180616047,1,0
0,11,3,1,9,12,32,4,6,14,0,180616048,3,2
1,12,0,2,10,13,33,5,7,15,2,180616049,10,4
2,13,1,3,0,14,34,6,8,16,4,180616050,0,4
3,14,2,4,0,15,35,7,9,17,4,180616051,17,9
4,15,3,5,1,16,36,8,10,0,9,180616052,3,2
5,16,0,6,2,17,37,9,11,1,2,180616053,11,8
6,17,1,7,3,18,38,10,0,2,8,180616054,0,8
7,18,2,8,4,19,39,11,0,3,8,180616055,8,3
8,19,3,0,5,20,40,12,1,4,3,180616056,4,9
9,20,4,1,6,21,41,13,2,0,9,180616057,21,5
10,21,5,2,7,0,42,14,3,1,5,180616058,2,3
11,22,6,0,8,1,43,15,4,2,3,180616059,4,8
12,23,7,1,9,2,44,16,0,3,8,180616060,7,2
13,24,0,2,10,3,45,17,1,4,2,180616061,0,2
14,25,0,3,11,4,46,18,2,5,2,180616062,4,5
15,26,1,4,12,0,47,19,3,6,5,180616063,3,8
16,27,2,5,13,1,48,20,0,7,8,180616064,5,3
17,28,3,0,14,2,49,21,1,8,3,180616065,2,5
18,29,4,1,15,0,50,22,2,9,5,180616066,0,5
19,30,5,2,16,0,51,23,3,10,5,180616067,23,7
20,31,6,3,17,1,52,0,4,11,7,180616068,0,7
21,32,7,4,18,2,53,0,5,12,7,180616069,0,7
22,33,8,5,19,3,54,0,6,13,7,180616070,6,8
23,34,9,6,20,4,55,1,0,14,8,180616071,55,6
24,35,10,7,21,5,0,2,1,15,6,180616072,2,7
25,36,11,8,22,6,1,0,2,16,7,180616073,8,3
26,37,12,0,23,7,2,1,3,17,3,180616074,3,8
27,38,13,1,24,8,3,2,0,18,8,180616075,27,0
0,39,14,2,25,9,4,3,1,19,0,180616076,9,5
1,40,15,3,26,0,5,4,2,20,5,180616077,0,5
2,41,16,4,27,0,6,5,3,21,5,180616078,0,5
3,42,17,5,28,0,7,6,4,22,5,180616079,4,8
4,43,18,6,29,1,8,7,0,23,8,180616080,7,7
5,44,19,7,30,2,9,0,1,24,7,180616081,9,6
6,45,20,8,31,3,0,1,2,25,6,180616082,8,3
7,46,21,0,32,4,1,2,3,26,3,180616083,1,6
8,47,22,1,33,5,0,3,4,27,6,180616084,33,4
9,48,23,2,0,6,1,4,5,28,4,180616085,9,0
0,49,24,3,1,7,2,5,6,29,0,180616086,2,6
1,50,25,4,2,8,0,6,7,30,6,180616087,8,5
2,51,26,5,3,0,1,7,8,31,5,180616088,0,5
3,52,27,6,4,0,2,8,9,32,5,180616089,2,6
4,53,28,7,5,1,0,9,10,33,6,180616090,33,9
5,54,29,8,6,2,1,10,11,0,9,180616091,5,0
0,55,30,9,7,3,2,11,12,1,0,180616092,1,9
1,56,31,10,8,4,3,12,13,0,9,180616093,4,5
2,57,32,11,9,0,4,13,14,1,5,180616094,14,8
3,58,33,12,10,1,5,14,0,2,8,180616095,1,5
4,59,34,13,11,0,6,15,1,3,5,180616096,13,3
5,60,35,0,12,1,7,16,2,4,3,180616097,35,2
6,61,0,1,13,2,8,17,3,5,2,180616098,8,6
7,62,1,2,14,3,0,18,4,6,6,180616099,6,9
8,63,2,3,15,4,1,19,5,0,9,180616100,63,1
9,0,3,4,16,5,2,20,6,1,1,180616101,16,4
10,1,4,5,0,6,3,21,7,2,4,180616102,5,3
11,2,5,0,1,7,4,22,8,3,3,180616103,11,0
0,3,6,1,2,8,5,23,9,4,0,180616104,9,8
1,4,7,2,3,9,6,24,0,5,8,180616105,5,9
2,5,8,3,4,10,7,25,1,0,9,180616106,3,3
3,6,9,0,5,11,8,26,2,1,3,180616107,8,6
4,7,10,1,6,12,0,27,3,2,6,180616108,3,8
5,8,11,2,7,13,1,28,0,3,8,180616109,11,2
6,9,0,3,8,14,2,29,1,4,2,180616110,0,2
7,10,0,4,9,15,3,30,2,5,2,180616111,9,4
8,11,1,5,0,16,4,31,3,6,4,180616112,0,4
9,12,2,6,0,17,5,32,4,7,4,180616113,6,3
10,13,3,0,1,18,6,33,5,8,3,180616114,5,8
11,14,4,1,2,19,7,34,0,9,8,180616115,2,4
12,15,5,2,0,20,8,35,1,10,4,180616116,0,4
13,16,6,3,0,21,9,36,2,11,4,180616117,9,6
14,17,7,4,1,22,0,37,3,12,6,180616118,12,9
15,18,8,5,2,23,1,38,4,0,9,180616119,23,5
7,10,9,19,0,2,1,4,5,21,4,180617030,7,0
0,11,10,20,1,3,2,5,6,22,0,180617031,2,6
1,12,11,21,2,4,0,6,7,23,6,180617032,6,7
2,13,12,22,3,5,1,0,8,24,7,180617033,12,2
3,14,0,23,4,6,2,1,9,25,2,180617034,6,5
4,15,1,24,5,0,3,2,10,26,5,180617035,2,7
5,16,2,25,6,1,4,0,11,27,7,180617036,1,5
6,17,3,26,7,0,5,1,12,28,5,180617037,26,3
7,18,4,0,8,1,6,2,13,29,3,180617038,7,0
0,19,5,1,9,2,7,3,14,30,0,180617039,0,0
0,20,6,2,10,3,8,4,15,31,0,180617040,8,6
1,21,7,3,11,4,0,5,16,32,6,180617041,5,7
2,22,8,4,12,5,1,0,17,33,7,180617042,12,4
3,23,9,5,0,6,2,1,18,34,4,180617043,3,0
0,24,10,6,1,7,3,2,19,35,0,180617044,19,8
1,25,11,7,2,8,4,3,0,36,8,180617045,11,2
2,26,0,8,3,9,5,4,1,37,2,180617046,5,6
3,27,1,9,4,10,0,5,2,38,6,180617047,1,2
4,28,0,10,5,11,1,6,3,39,2,180617048,3,8
5,29,1,11,6,12,2,7,0,40,8,180617049,11,3
6,30,2,0,7,13,3,8,1,41,3,180617050,2,2
7,31,0,1,8,14,4,9,2,42,2,180617051,9,7
8,32,1,2,9,15,5,0,3,43,7,180617052,43,9
9,33,2,3,10,16,6,1,4,0,9,180617053,6,6
10,34,3,4,11,17,0,2,5,1,6,180617054,5,8
11,35,4,5,12,18,1,3,0,2,8,180617055,11,0
0,36,5,6,13,19,2,4,1,3,0,180617056,36,1
1,0,6,7,14,20,3,5,2,4,1,180617057,2,8
2,1,7,8,15,21,4,6,0,5,8,180617058,7,2
3,2,0,9,16,22,5,7,1,6,2,180617059,2,1
4,0,1,10,17,23,6,8,2,7,1,180617060,2,8
5,1,2,11,18,24,7,9,0,8,8,180617061,0,8
6,2,3,12,19,25,8,10,0,9,8,180617062,8,6
7,3,4,13,20,26,0,11,1,10,6,180617063,0,6
8,4,5,14,21,27,0,12,2,11,6,180617064,12,7
9,5,6,15,22,28,1,0,3,12,7,180617065,28,5
10,6,7,16,23,0,2,1,4,13,5,180617066,1,7
11,7,8,17,24,1,3,0,5,14,7,180617067,0,7
12,8,9,18,25,2,4,0,6,15,7,180617068,2,5
13,9,10,19,26,0,5,1,7,16,5,180617069,13,0
0,10,11,20,27,1,6,2,8,17,0,180617070,11,2
1,11,0,21,28,2,7,3,9,18,2,180617071,2,5
2,12,1,22,29,0,8,4,10,19,5,180617072,19,9
3,13,2,23,30,1,9,5,11,0,9,180617073,9,6
4,14,3,24,31,2,0,6,12,1,6,180617074,2,5
5,15,4,25,32,0,1,7,13,2,5,180617075,5,0
0,16,5,26,33,1,2,8,14,3,0,180617076,3,9
1,17,6,27,34,2,3,9,15,0,9,180617077,6,2
2,18,0,28,35,3,4,10,16,1,2,180617078,28,3
3,19,1,0,36,4,5,11,17,2,3,180617079,17,8
4,20,2,1,37,5,6,12,0,3,8,180617080,5,5
5,21,3,2,38,0,7,13,1,4,5,180617081,7,6
6,22,4,3,39,1,0,14,2,5,6,180617082,5,9
7,23,5,4,40,2,1,15,3,0,9,180617083,15,7
8,24,6,5,41,3,2,0,4,1,7,180617084,1,9
9,25,7,6,42,4,3,1,5,0,9,180617085,4,5
10,26,8,7,43,0,4,2,6,1,5,180617086,7,3
11,27,9,0,44,1,5,3,7,2,3,180617087,3,7
12,28,10,1,45,2,6,0,8,3,7,180617088,28,1
13,0,11,2,46,3,7,1,9,4,1,180617089,11,2
14,1,0,3,47,4,8,2,10,5,2,180617090,10,8
15,2,1,4,48,5,9,3,0,6,8,180617091,9,6
16,3,2,5,49,6,0,4,1,7,6,180617092,7,9
17,4,3,6,50,7,1,5,2,0,9,180617093,6,3
18,5,4,0,51,8,2,6,3,1,3,180617094,1,9
19,6,5,1,52,9,3,7,4,0,9,180617095,7,7
20,7,6,2,53,10,4,0,5,1,7,180617096,5,8
21,8,7,3,54,11,5,1,0,2,8,180617097,0,8
22,9,8,4,55,12,6,2,0,3,8,180617098,9,1
23,0,9,5,56,13,7,3,1,4,1,180617099,9,2
24,1,0,6,57,14,8,4,2,5,2,180617100,0,2
25,2,0,7,58,15,9,5,3,6,2,180617101,5,7
26,3,1,8,59,16,10,0,4,7,7,180617102,1,2
27,4,0,9,60,17,11,1,5,8,2,180617103,27,0
0,5,1,10,61,18,12,2,6,9,0,180617104,2,7
1,6,2,11,62,19,13,0,7,10,7,180617105,11,3
2,7,3,0,63,20,14,1,8,11,3,180617106,8,8
3,8,4,1,64,21,15,2,0,12,8,180617107,15,6
4,9,5,2,65,22,0,3,1,13,6,180617108,1,8
5,10,6,3,66,23,1,4,0,14,8,180617109,0,8
6,11,7,4,67,24,2,5,0,15,8,180617110,6,0
0,12,8,5,68,25,3,6,1,16,0,180617111,5,3
1,13,9,0,69,26,4,7,2,17,3,180617112,7,7
2,14,10,1,70,27,5,0,3,18,7,180617113,3,8
3,15,11,2,71,28,6,1,0,19,8,180617114,11,2
4,16,0,3,72,29,7,2,1,20,2,180617115,1,8
5,17,1,4,73,30,8,3,0,21,8,180617116,1,2
6,18,0,5,74,31,9,4,1,22,2,180617117,4,7
7,19,1,6,75,32,10,0,2,23,7,180617118,10,6
8,20,2,7,76,33,0,1,3,24,6,180617119,20,1
30,14,0,2,1,8,22,5,9,4,2,180618030,4,9
31,15,1,3,2,9,23,6,10,0,9,180618031,31,0
0,16,2,4,3,10,24,7,11,1,0,180618032,7,7
1,17,3,5,4,11,25,0,12,2,7,180618033,0,7
2,18,4,6,5,12,26,0,13,3,7,180618034,5,4
3,19,5,7,0,13,27,1,14,4,4,180618035,0,4
4,20,6,8,0,14,28,2,15,5,4,180618036,8,3
5,21,7,0,1,15,29,3,16,6,3,180618037,5,0
0,22,8,1,2,16,30,4,17,7,0,180618038,7,9
1,23,9,2,3,17,31,5,18,0,9,180618039,2,3
2,24,10,0,4,18,32,6,19,1,3,180618040,0,3
3,25,11,0,5,19,33,7,20,2,3,180618041,19,5
4,26,12,1,6,0,34,8,21,3,5,180618042,8,7
5,27,13,2,7,1,35,0,22,4,7,180618043,7,4
6,28,14,3,0,2,36,1,23,5,4,180618044,23,8
7,29,15,4,1,3,37,2,0,6,8,180618045,2,7
8,30,16,5,2,4,38,0,1,7,7,180618046,4,5
9,31,17,6,3,0,39,1,2,8,5,180618047,2,8
10,32,18,7,4,1,40,2,0,9,8,180618048,32,1
11,0,19,8,5,2,41,3,1,10,1,180618049,5,4
12,1,20,9,0,3,42,4,2,11,4,180618050,20,2
13,2,0,10,1,4,43,5,3,12,2,180618051,10,3
14,3,1,0,2,5,44,6,4,13,3,180618052,5,5
15,4,2,1,3,0,45,7,5,14,5,180618053,0,5
16,5,3,2,4,0,46,8,6,15,5,180618054,2,3
17,6,4,0,5,1,47,9,7,16,3,180618055,9,7
18,7,5,1,6,2,48,0,8,17,7,180618056,7,1
19,0,6,2,7,3,49,1,9,18,1,180618057,9,8
20,1,7,3,8,4,50,2,0,19,8,180618058,4,5
21,2,8,4,9,0,51,3,1,20,5,180618059,2,1
22,0,9,5,10,1,52,4,2,21,1,180618060,21,9
23,1,10,6,11,2,53,5,3,0,9,180618061,23,0
0,2,11,7,12,3,54,6,4,1,0,180618062,6,7
1,3,12,8,13,4,55,0,5,2,7,180618063,0,7
2,4,13,9,14,5,56,0,6,3,7,180618064,9,3
3,5,14,0,15,6,57,1,7,4,3,180618065,5,1
4,0,15,1,16,7,58,2,8,5,1,180618066,8,8
5,1,16,2,17,8,59,3,0,6,8,180618067,0,8
6,2,17,3,18,9,60,4,0,7,8,180618068,0,8
7,3,18,4,19,10,61,5,0,8,8,180618069,18,2
8,4,0,5,20,11,62,6,1,9,2,180618070,11,5
9,5,1,6,21,0,63,7,2,10,5,180618071,6,3
10,6,2,0,22,1,64,8,3,11,3,180618072,0,3
11,7,3,0,23,2,65,9,4,12,3,180618073,7,1
12,0,4,1,24,3,66,10,5,13,1,180618074,12,0
0,1,5,2,25,4,67,11,6,14,0,180618075,5,2
1,2,0,3,26,5,68,12,7,15,2,180618076,15,9
2,3,1,4,27,6,69,13,8,0,9,180618077,4,3
3,4,2,0,28,7,70,14,9,1,3,180618078,1,9
4,5,3,1,29,8,71,15,10,0,9,180618079,71,6
5,6,4,2,30,9,0,16,11,1,6,180618080,16,7
6,7,5,3,31,10,1,0,12,2,7,180618081,6,0
0,8,6,4,32,11,2,1,13,3,0,180618082,11,5
1,9,7,5,33,0,3,2,14,4,5,180618083,5,3
2,10,8,0,34,1,4,3,15,5,3,180618084,4,6
3,11,9,1,35,2,0,4,16,6,6,180618085,11,1
4,0,10,2,36,3,1,5,17,7,1,180618086,36,4
5,1,11,3,0,4,2,6,18,8,4,180618087,0,4
6,2,12,4,0,5,3,7,19,9,4,180618088,5,5
7,3,13,5,1,0,4,8,20,10,5,180618089,1,4
8,4,14,6,0,1,5,9,21,11,4,180618090,1,5
9,5,15,7,1,0,6,10,22,12,5,180618091,1,4
10,6,16,8,0,1,7,11,23,13,4,180618092,7,6
11,7,17,9,1,2,0,12,24,14,6,180618093,11,0
0,8,18,10,2,3,1,13,25,15,0,180618094,1,6
1,9,19,11,3,4,0,14,26,16,6,180618095,3,4
2,10,20,12,0,5,1,15,27,17,4,180618096,2,0
0,11,21,13,1,6,2,16,28,18,0,180618097,11,1
1,0,22,14,2,7,3,17,29,19,1,180618098,1,0
0,1,23,15,3,8,4,18,30,20,0,180618099,23,2
1,2,0,16,4,9,5,19,31,21,2,180618100,2,1
2,0,1,17,5,10,6,20,32,22,1,180618101,20,7
3,1,2,18,6,11,7,0,33,23,7,180618102,18,3
4,2,3,0,7,12,8,1,34,24,3,180618103,8,6
5,3,4,1,8,13,0,2,35,25,6,180618104,0,6
6,4,5,2,9,14,0,3,36,26,6,180618105,9,4
7,5,6,3,0,15,1,4,37,27,4,180618106,4,7
8,6,7,4,1,16,2,0,38,28,7,180618107,2,6
9,7,8,5,2,17,0,1,39,29,6,180618108,9,0
0,8,9,6,3,18,1,2,40,30,0,180618109,30,9
1,9,10,7,4,19,2,3,41,0,9,180618110,7,3
2,10,11,0,5,20,3,4,42,1,3,180618111,20,5
3,11,12,1,6,0,4,5,43,2,5,180618112,0,5
4,12,13,2,7,0,5,6,44,3,5,180618113,13,2
5,13,0,3,8,1,6,7,45,4,2,180618114,5,0
0,14,1,4,9,2,7,8,46,5,0,180618115,14,1
1,0,2,5,10,3,8,9,47,6,1,180618116,0,1
2,0,3,6,11,4,9,10,48,7,1,180618117,7,9
3,1,4,7,12,5,10,11,49,0,9,180618118,12,4
4,2,5,8,0,6,11,12,50,1,4,180618119,8,3
6,0,10,2,21,17,3,5,9,1,1,180619030,21,4
7,1,11,3,0,18,4,6,10,2,4,180619031,18,5
8,2,12,4,1,0,5,7,11,3,5,180619032,4,3
9,3,13,0,2,1,6,8,12,4,3,180619033,0,3
10,4,14,0,3,2,7,9,13,5,3,180619034,14,2
11,5,0,1,4,3,8,10,14,6,2,180619035,11,0
0,6,1,2,5,4,9,11,15,7,0,180619036,7,9
1,7,2,3,6,5,10,12,16,0,9,180619037,5,5
2,8,3,4,7,0,11,13,17,1,5,180619038,13,7
3,9,4,5,8,1,12,0,18,2,7,180619039,1,5
4,10,5,6,9,0,13,1,19,3,5,180619040,3,9
5,11,6,7,10,1,14,2,20,0,9,180619041,1,5
6,12,7,8,11,0,15,3,21,1,5,180619042,0,5
7,13,8,9,12,0,16,4,22,2,5,180619043,0,5
8,14,9,10,13,0,17,5,23,3,5,180619044,3,9
9,15,10,11,14,1,18,6,24,0,9,180619045,9,0
0,16,11,12,15,2,19,7,25,1,0,180619046,11,2
1,17,0,13,16,3,20,8,26,2,2,180619047,17,1
2,0,1,14,17,4,21,9,27,3,1,180619048,9,7
3,1,2,15,18,5,22,0,28,4,7,180619049,2,2
4,2,0,16,19,6,23,1,29,5,2,180619050,1,7
5,3,1,17,20,7,24,0,30,6,7,180619051,24,6
6,4,2,18,21,8,0,1,31,7,6,180619052,2,2
7,5,0,19,22,9,1,2,32,8,2,180619053,1,6
8,6,1,20,23,10,0,3,33,9,6,180619054,9,9
9,7,2,21,24,11,1,4,34,0,9,180619055,2,2
10,8,0,22,25,12,2,5,35,1,2,180619056,12,5
11,9,1,23,26,0,3,6,36,2,5,180619057,26,4
12,10,2,24,0,1,4,7,37,3,4,180619058,10,1
13,0,3,25,1,2,5,8,38,4,1,180619059,25,3
14,1,4,0,2,3,6,9,39,5,3,180619060,6,6
15,2,5,1,3,4,0,10,40,6,6,180619061,0,6
16,3,6,2,4,5,0,11,41,7,6,180619062,4,4
17,4,7,3,0,6,1,12,42,8,4,180619063,0,4
18,5,8,4,0,7,2,13,43,9,4,180619064,5,1
19,0,9,5,1,8,3,14,44,10,1,180619065,8,5
20,1,10,6,2,0,4,15,45,11,5,180619066,11,9
21,2,11,7,3,1,5,16,46,0,9,180619067,21,0
0,3,12,8,4,2,6,17,47,1,0,180619068,47,8
1,4,13,9,5,3,7,18,0,2,8,180619069,1,0
0,5,14,10,6,4,8,19,1,3,0,180619070,8,6
1,6,15,11,7,5,0,20,2,4,6,180619071,1,0
0,7,16,12,8,6,1,21,3,5,0,180619072,12,3
1,8,17,0,9,7,2,22,4,6,3,180619073,7,5
2,9,18,1,10,0,3,23,5,7,5,180619074,3,6
3,10,19,2,11,1,0,24,6,8,6,180619075,1,5
4,11,20,3,12,0,1,25,7,9,5,180619076,1,6
5,12,21,4,13,1,0,26,8,10,6,180619077,4,3
6,13,22,0,14,2,1,27,9,11,3,180619078,2,5
7,14,23,1,15,0,2,28,10,12,5,180619079,10,8
8,15,24,2,16,1,3,29,0,13,8,180619080,3,6
9,16,25,3,17,2,0,30,1,14,6,180619081,16,1
10,0,26,4,18,3,1,31,2,15,1,180619082,0,1
11,0,27,5,19,4,2,32,3,16,1,180619083,32,7
12,1,28,6,20,5,3,0,4,17,7,180619084,20,4
13,2,29,7,0,6,4,1,5,18,4,180619085,0,4
14,3,30,8,0,7,5,2,6,19,4,180619086,14,0
0,4,31,9,1,8,6,3,7,20,0,180619087,4,1
1,0,32,10,2,9,7,4,8,21,1,180619088,8,8
2,1,33,11,3,10,8,5,0,22,8,180619089,10,5
3,2,34,12,4,0,9,6,1,23,5,180619090,0,5
4,3,35,13,5,0,10,7,2,24,5,180619091,24,9
5,4,36,14,6,1,11,8,3,0,9,180619092,3,8
6,5,37,15,7,2,12,9,0,1,8,180619093,9,7
7,6,38,16,8,3,13,0,1,2,7,180619094,16,3
